date,capability_id,movement,quality,expression,daily_score,n_tests,match_date,days_post_match
2024-08-28,upper body_grapple_isometric,upper body,grapple,isometric,0.6375,1,2024-08-22,6
2024-08-28,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-22,6
2024-08-28,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-22,6
2024-08-28,upper body_push_isometric,upper body,push,isometric,0.96,1,2024-08-22,6
2024-08-29,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-22,7
2024-08-29,agility_acceleration_isometric,agility,acceleration,isometric,0.731,1,2024-08-22,7
2024-08-29,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-22,7
2024-08-29,agility_deceleration_isometric,agility,deceleration,isometric,0.95,1,2024-08-22,7
2024-08-29,agility_rotate_isometric,agility,rotate,isometric,0.6375,1,2024-08-22,7
2024-08-29,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-22,7
2024-08-29,jump_land_isometric,jump,land,isometric,0.363,1,2024-08-22,7
2024-08-29,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-22,7
2024-08-29,jump_pre-load_isometric,jump,pre-load,isometric,0.731,1,2024-08-22,7
2024-08-29,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-22,7
2024-08-29,jump_take off_isometric,jump,take off,isometric,0.363,1,2024-08-22,7
2024-08-29,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-22,7
2024-08-29,sprint_acceleration_isometric,sprint,acceleration,isometric,0.731,1,2024-08-22,7
2024-08-29,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-22,7
2024-08-29,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-08-22,7
2024-08-29,upper body_grapple_isometric,upper body,grapple,isometric,0.6375,1,2024-08-22,7
2024-08-29,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-22,7
2024-08-29,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-22,7
2024-08-29,upper body_push_isometric,upper body,push,isometric,0.945,1,2024-08-22,7
2024-08-30,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-22,8
2024-08-30,agility_acceleration_isometric,agility,acceleration,isometric,0.731,1,2024-08-22,8
2024-08-30,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-22,8
2024-08-30,agility_deceleration_isometric,agility,deceleration,isometric,0.95,1,2024-08-22,8
2024-08-30,agility_rotate_isometric,agility,rotate,isometric,0.6405,1,2024-08-22,8
2024-08-30,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-22,8
2024-08-30,jump_land_isometric,jump,land,isometric,0.363,1,2024-08-22,8
2024-08-30,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-22,8
2024-08-30,jump_pre-load_isometric,jump,pre-load,isometric,0.731,1,2024-08-22,8
2024-08-30,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-22,8
2024-08-30,jump_take off_isometric,jump,take off,isometric,0.363,1,2024-08-22,8
2024-08-30,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-22,8
2024-08-30,sprint_acceleration_isometric,sprint,acceleration,isometric,0.731,1,2024-08-22,8
2024-08-30,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-22,8
2024-08-30,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-08-22,8
2024-08-30,upper body_grapple_isometric,upper body,grapple,isometric,0.6405,1,2024-08-22,8
2024-08-30,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-22,8
2024-08-30,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-22,8
2024-08-30,upper body_push_isometric,upper body,push,isometric,0.945,1,2024-08-22,8
2024-08-31,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-22,9
2024-08-31,agility_acceleration_isometric,agility,acceleration,isometric,0.731,1,2024-08-22,9
2024-08-31,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-22,9
2024-08-31,agility_deceleration_isometric,agility,deceleration,isometric,0.95,1,2024-08-22,9
2024-08-31,agility_rotate_isometric,agility,rotate,isometric,0.6405,1,2024-08-22,9
2024-08-31,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-22,9
2024-08-31,jump_land_isometric,jump,land,isometric,0.363,1,2024-08-22,9
2024-08-31,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-22,9
2024-08-31,jump_pre-load_isometric,jump,pre-load,isometric,0.731,1,2024-08-22,9
2024-08-31,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-22,9
2024-08-31,jump_take off_isometric,jump,take off,isometric,0.363,1,2024-08-22,9
2024-08-31,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-22,9
2024-08-31,sprint_acceleration_isometric,sprint,acceleration,isometric,0.731,1,2024-08-22,9
2024-08-31,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-22,9
2024-08-31,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-08-22,9
2024-08-31,upper body_grapple_isometric,upper body,grapple,isometric,0.6405,1,2024-08-22,9
2024-08-31,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-22,9
2024-08-31,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-22,9
2024-08-31,upper body_push_isometric,upper body,push,isometric,0.945,1,2024-08-22,9
2024-09-01,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-22,10
2024-09-01,agility_acceleration_isometric,agility,acceleration,isometric,0.731,1,2024-08-22,10
2024-09-01,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-22,10
2024-09-01,agility_deceleration_isometric,agility,deceleration,isometric,0.95,1,2024-08-22,10
2024-09-01,agility_rotate_isometric,agility,rotate,isometric,0.6405,1,2024-08-22,10
2024-09-01,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-22,10
2024-09-01,jump_land_isometric,jump,land,isometric,0.363,1,2024-08-22,10
2024-09-01,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-22,10
2024-09-01,jump_pre-load_isometric,jump,pre-load,isometric,0.731,1,2024-08-22,10
2024-09-01,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-22,10
2024-09-01,jump_take off_isometric,jump,take off,isometric,0.363,1,2024-08-22,10
2024-09-01,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-22,10
2024-09-01,sprint_acceleration_isometric,sprint,acceleration,isometric,0.731,1,2024-08-22,10
2024-09-01,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-22,10
2024-09-01,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-08-22,10
2024-09-01,upper body_grapple_isometric,upper body,grapple,isometric,0.6405,1,2024-08-22,10
2024-09-01,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-22,10
2024-09-01,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-22,10
2024-09-01,upper body_push_isometric,upper body,push,isometric,0.945,1,2024-08-22,10
2024-09-02,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-22,11
2024-09-02,agility_acceleration_isometric,agility,acceleration,isometric,0.731,1,2024-08-22,11
2024-09-02,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-22,11
2024-09-02,agility_deceleration_isometric,agility,deceleration,isometric,0.95,1,2024-08-22,11
2024-09-02,agility_rotate_isometric,agility,rotate,isometric,0.6405,1,2024-08-22,11
2024-09-02,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-22,11
2024-09-02,jump_land_isometric,jump,land,isometric,0.363,1,2024-08-22,11
2024-09-02,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-22,11
2024-09-02,jump_pre-load_isometric,jump,pre-load,isometric,0.731,1,2024-08-22,11
2024-09-02,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-22,11
2024-09-02,jump_take off_isometric,jump,take off,isometric,0.363,1,2024-08-22,11
2024-09-02,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-22,11
2024-09-02,sprint_acceleration_isometric,sprint,acceleration,isometric,0.731,1,2024-08-22,11
2024-09-02,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-22,11
2024-09-02,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-08-22,11
2024-09-02,upper body_grapple_isometric,upper body,grapple,isometric,0.6405,1,2024-08-22,11
2024-09-02,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-22,11
2024-09-02,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-22,11
2024-09-02,upper body_push_isometric,upper body,push,isometric,0.945,1,2024-08-22,11
2024-09-03,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-22,12
2024-09-03,agility_acceleration_isometric,agility,acceleration,isometric,0.729,1,2024-08-22,12
2024-09-03,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-22,12
2024-09-03,agility_deceleration_isometric,agility,deceleration,isometric,0.9475,1,2024-08-22,12
2024-09-03,agility_rotate_isometric,agility,rotate,isometric,0.6405,1,2024-08-22,12
2024-09-03,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-22,12
2024-09-03,jump_land_isometric,jump,land,isometric,0.33,1,2024-08-22,12
2024-09-03,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-22,12
2024-09-03,jump_pre-load_isometric,jump,pre-load,isometric,0.729,1,2024-08-22,12
2024-09-03,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-22,12
2024-09-03,jump_take off_isometric,jump,take off,isometric,0.33,1,2024-08-22,12
2024-09-03,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-22,12
2024-09-03,sprint_acceleration_isometric,sprint,acceleration,isometric,0.729,1,2024-08-22,12
2024-09-03,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-22,12
2024-09-03,sprint_max velocity_isometric,sprint,max velocity,isometric,0.698,1,2024-08-22,12
2024-09-03,upper body_grapple_isometric,upper body,grapple,isometric,0.6405,1,2024-08-22,12
2024-09-03,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-22,12
2024-09-03,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-22,12
2024-09-03,upper body_push_isometric,upper body,push,isometric,0.945,1,2024-08-22,12
2024-09-04,agility_acceleration_dynamic,agility,acceleration,dynamic,0.496,1,2024-08-22,13
2024-09-04,agility_acceleration_isometric,agility,acceleration,isometric,0.729,1,2024-08-22,13
2024-09-04,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-22,13
2024-09-04,agility_deceleration_isometric,agility,deceleration,isometric,0.9475,1,2024-08-22,13
2024-09-04,agility_rotate_isometric,agility,rotate,isometric,0.6405,1,2024-08-22,13
2024-09-04,jump_land_dynamic,jump,land,dynamic,0.6495,1,2024-08-22,13
2024-09-04,jump_land_isometric,jump,land,isometric,0.33,1,2024-08-22,13
2024-09-04,jump_pre-load_dynamic,jump,pre-load,dynamic,0.505,1,2024-08-22,13
2024-09-04,jump_pre-load_isometric,jump,pre-load,isometric,0.729,1,2024-08-22,13
2024-09-04,jump_take off_dynamic,jump,take off,dynamic,0.717,1,2024-08-22,13
2024-09-04,jump_take off_isometric,jump,take off,isometric,0.33,1,2024-08-22,13
2024-09-04,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.496,1,2024-08-22,13
2024-09-04,sprint_acceleration_isometric,sprint,acceleration,isometric,0.729,1,2024-08-22,13
2024-09-04,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.688,1,2024-08-22,13
2024-09-04,sprint_max velocity_isometric,sprint,max velocity,isometric,0.698,1,2024-08-22,13
2024-09-04,upper body_grapple_isometric,upper body,grapple,isometric,0.6405,1,2024-08-22,13
2024-09-04,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-22,13
2024-09-04,upper body_push_dynamic,upper body,push,dynamic,0.496,1,2024-08-22,13
2024-09-04,upper body_push_isometric,upper body,push,isometric,0.945,1,2024-08-22,13
2024-09-05,agility_acceleration_dynamic,agility,acceleration,dynamic,0.496,1,2024-08-22,14
2024-09-05,agility_acceleration_isometric,agility,acceleration,isometric,0.7275,1,2024-08-22,14
2024-09-05,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-22,14
2024-09-05,agility_deceleration_isometric,agility,deceleration,isometric,0.94,1,2024-08-22,14
2024-09-05,agility_rotate_isometric,agility,rotate,isometric,0.6405,1,2024-08-22,14
2024-09-05,jump_land_dynamic,jump,land,dynamic,0.6495,1,2024-08-22,14
2024-09-05,jump_land_isometric,jump,land,isometric,0.33,1,2024-08-22,14
2024-09-05,jump_pre-load_dynamic,jump,pre-load,dynamic,0.505,1,2024-08-22,14
2024-09-05,jump_pre-load_isometric,jump,pre-load,isometric,0.7275,1,2024-08-22,14
2024-09-05,jump_take off_dynamic,jump,take off,dynamic,0.72,1,2024-08-22,14
2024-09-05,jump_take off_isometric,jump,take off,isometric,0.33,1,2024-08-22,14
2024-09-05,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.496,1,2024-08-22,14
2024-09-05,sprint_acceleration_isometric,sprint,acceleration,isometric,0.7275,1,2024-08-22,14
2024-09-05,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.688,1,2024-08-22,14
2024-09-05,sprint_max velocity_isometric,sprint,max velocity,isometric,0.698,1,2024-08-22,14
2024-09-05,upper body_grapple_isometric,upper body,grapple,isometric,0.6405,1,2024-08-22,14
2024-09-05,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-22,14
2024-09-05,upper body_push_dynamic,upper body,push,dynamic,0.496,1,2024-08-22,14
2024-09-05,upper body_push_isometric,upper body,push,isometric,0.936,1,2024-08-22,14
2024-08-26,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-25,1
2024-08-26,agility_acceleration_isometric,agility,acceleration,isometric,0.7305,1,2024-08-25,1
2024-08-26,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-25,1
2024-08-26,agility_deceleration_isometric,agility,deceleration,isometric,0.953,1,2024-08-25,1
2024-08-26,agility_rotate_isometric,agility,rotate,isometric,0.5075,1,2024-08-25,1
2024-08-26,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-25,1
2024-08-26,jump_land_isometric,jump,land,isometric,0.363,1,2024-08-25,1
2024-08-26,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-25,1
2024-08-26,jump_pre-load_isometric,jump,pre-load,isometric,0.7305,1,2024-08-25,1
2024-08-26,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-25,1
2024-08-26,jump_take off_isometric,jump,take off,isometric,0.363,1,2024-08-25,1
2024-08-26,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-25,1
2024-08-26,sprint_acceleration_isometric,sprint,acceleration,isometric,0.7305,1,2024-08-25,1
2024-08-26,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-25,1
2024-08-26,sprint_max velocity_isometric,sprint,max velocity,isometric,0.756,1,2024-08-25,1
2024-08-26,upper body_grapple_isometric,upper body,grapple,isometric,0.5075,1,2024-08-25,1
2024-08-26,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-25,1
2024-08-26,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-25,1
2024-08-26,upper body_push_isometric,upper body,push,isometric,0.96,1,2024-08-25,1
2024-08-27,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-25,2
2024-08-27,agility_acceleration_isometric,agility,acceleration,isometric,0.7305,1,2024-08-25,2
2024-08-27,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-25,2
2024-08-27,agility_deceleration_isometric,agility,deceleration,isometric,0.95,1,2024-08-25,2
2024-08-27,agility_rotate_isometric,agility,rotate,isometric,0.6015,1,2024-08-25,2
2024-08-27,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-25,2
2024-08-27,jump_land_isometric,jump,land,isometric,0.363,1,2024-08-25,2
2024-08-27,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-25,2
2024-08-27,jump_pre-load_isometric,jump,pre-load,isometric,0.7305,1,2024-08-25,2
2024-08-27,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-25,2
2024-08-27,jump_take off_isometric,jump,take off,isometric,0.363,1,2024-08-25,2
2024-08-27,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-25,2
2024-08-27,sprint_acceleration_isometric,sprint,acceleration,isometric,0.7305,1,2024-08-25,2
2024-08-27,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-25,2
2024-08-27,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-08-25,2
2024-08-27,upper body_grapple_isometric,upper body,grapple,isometric,0.6015,1,2024-08-25,2
2024-08-27,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-25,2
2024-08-27,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-25,2
2024-08-27,upper body_push_isometric,upper body,push,isometric,0.96,1,2024-08-25,2
2024-08-28,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-25,3
2024-08-28,agility_acceleration_isometric,agility,acceleration,isometric,0.7305,1,2024-08-25,3
2024-08-28,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-25,3
2024-08-28,agility_deceleration_isometric,agility,deceleration,isometric,0.95,1,2024-08-25,3
2024-08-28,agility_rotate_isometric,agility,rotate,isometric,0.6375,1,2024-08-25,3
2024-08-28,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-25,3
2024-08-28,jump_land_isometric,jump,land,isometric,0.363,1,2024-08-25,3
2024-08-28,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-25,3
2024-08-28,jump_pre-load_isometric,jump,pre-load,isometric,0.7305,1,2024-08-25,3
2024-08-28,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-25,3
2024-08-28,jump_take off_isometric,jump,take off,isometric,0.363,1,2024-08-25,3
2024-08-28,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-25,3
2024-08-28,sprint_acceleration_isometric,sprint,acceleration,isometric,0.7305,1,2024-08-25,3
2024-08-28,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-25,3
2024-08-28,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-08-25,3
2024-08-28,upper body_grapple_isometric,upper body,grapple,isometric,0.6375,1,2024-08-25,3
2024-08-28,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-25,3
2024-08-28,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-25,3
2024-08-28,upper body_push_isometric,upper body,push,isometric,0.96,1,2024-08-25,3
2024-08-29,agility_acceleration_dynamic,agility,acceleration,dynamic,0.428,1,2024-08-25,4
2024-08-29,agility_acceleration_isometric,agility,acceleration,isometric,0.731,1,2024-08-25,4
2024-08-29,agility_deceleration_dynamic,agility,deceleration,dynamic,0.9,1,2024-08-25,4
2024-08-29,agility_deceleration_isometric,agility,deceleration,isometric,0.95,1,2024-08-25,4
2024-08-29,agility_rotate_isometric,agility,rotate,isometric,0.6375,1,2024-08-25,4
2024-08-29,jump_land_dynamic,jump,land,dynamic,0.641,1,2024-08-25,4
2024-08-29,jump_land_isometric,jump,land,isometric,0.363,1,2024-08-25,4
2024-08-29,jump_pre-load_dynamic,jump,pre-load,dynamic,0.5095,1,2024-08-25,4
2024-08-29,jump_pre-load_isometric,jump,pre-load,isometric,0.731,1,2024-08-25,4
2024-08-29,jump_take off_dynamic,jump,take off,dynamic,0.6915,1,2024-08-25,4
2024-08-29,jump_take off_isometric,jump,take off,isometric,0.363,1,2024-08-25,4
2024-08-29,sprint_acceleration_dynamic,sprint,acceleration,dynamic,0.428,1,2024-08-25,4
2024-08-29,sprint_acceleration_isometric,sprint,acceleration,isometric,0.731,1,2024-08-25,4
2024-08-29,sprint_max velocity_dynamic,sprint,max velocity,dynamic,0.6795,1,2024-08-25,4
2024-08-29,sprint_max velocity_isometric,sprint,max velocity,isometric,0.67,1,2024-08-25,4
2024-08-29,upper body_grapple_isometric,upper body,grapple,isometric,0.6375,1,2024-08-25,4
2024-08-29,upper body_pull_dynamic,upper body,pull,dynamic,0.9,1,2024-08-25,4
2024-08-29,upper body_push_dynamic,upper body,push,dynamic,0.428,1,2024-08-25,4
